X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.278489,46.591505,0,0,213,298.8,,,,,,,,,,,,,,,,,,,,,,
-84.27851,46.591508,0,0,214,298.8,,,,,,,,,,,,,,,,,,,,,,
-84.278534,46.59151,0,0,215,298.8,,,,,,,,,,,,,,,,,,,,,,
-84.27856,46.591538,0,0,216,299.2,,,,,,,,,,,,,,,,,,,,,,
-84.27857,46.591566,0,0,217,299.5,,,,,,,,,,,,,,,,,,,,,,
-84.278571,46.591578,0,0,218,299.7,,,,,,,,,,,,,,,,,,,,,,
-84.278572,46.591582,0,0,219,299.7,,,,,,,,,,,,,,,,,,,,,,
-84.278561,46.591594,0,0,220,299.7,,,,,,,,,,,,,,,,,,,,,,
-84.278556,46.591607,0,0,221,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278544,46.591624,0,0,222,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278541,46.591655,0,0,223,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278537,46.59166,0,0,224,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278539,46.59167,0,0,225,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.27855,46.591691,0,0,226,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278564,46.591724,0,0,227,299.6,,,,,,,,,,,,,,,,,,,,,,
-84.278571,46.591736,0,0,228,299.8,,,,,,,,,,,,,,,,,,,,,,
-84.278588,46.591743,0,0,229,299.8,,,,,,,,,,,,,,,,,,,,,,
-84.278609,46.591749,0,0,230,299.8,,,,,,,,,,,,,,,,,,,,,,
-84.278633,46.591765,0,0,231,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278635,46.591775,0,0,232,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278636,46.591786,0,0,233,299.7,,,,,,,,,,,,,,,,,,,,,,
-84.27863,46.591799,0,0,234,299.7,,,,,,,,,,,,,,,,,,,,,,
-84.278608,46.591817,0,0,235,299.3,,,,,,,,,,,,,,,,,,,,,,
-84.27859,46.591844,0,0,236,299.1,,,,,,,,,,,,,,,,,,,,,,
-84.278589,46.591852,0,0,237,299.1,,,,,,,,,,,,,,,,,,,,,,
-84.278605,46.591862,0,0,238,299.1,,,,,,,,,,,,,,,,,,,,,,
-84.278627,46.591876,0,0,239,299.3,,,,,,,,,,,,,,,,,,,,,,
-84.278633,46.59187,0,0,240,299.4,,,,,,,,,,,,,,,,,,,,,,
-84.278638,46.591874,0,0,241,299.4,,,,,,,,,,,,,,,,,,,,,,
-84.278639,46.591876,0,0,242,299.4,,,,,,,,,,,,,,,,,,,,,,
-84.278669,46.591886,0,0,243,299.7,,,,,,,,,,,,,,,,,,,,,,
-84.278701,46.591917,0,0,244,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.27871,46.591931,0,0,245,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278721,46.59195,0,0,246,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.278729,46.591963,0,0,247,299.9,,,,,,,,,,,,,,,,,,,,,,
-84.27874,46.591976,0,0,248,300,,,,,,,,,,,,,,,,,,,,,,
-84.278746,46.591995,0,0,249,300.2,,,,,,,,,,,,,,,,,,,,,,
-84.278766,46.592029,0,0,250,300.3,,,,,,,,,,,,,,,,,,,,,,
-84.278778,46.59204,0,0,251,300.3,,,,,,,,,,,,,,,,,,,,,,
-84.278798,46.592067,0,0,252,300.6,,,,,,,,,,,,,,,,,,,,,,
-84.278822,46.592102,0,0,253,300.7,,,,,,,,,,,,,,,,,,,,,,
-84.278827,46.592113,0,0,254,301,,,,,,,,,,,,,,,,,,,,,,
-84.278834,46.592143,0,0,255,301.1,,,,,,,,,,,,,,,,,,,,,,
-84.278835,46.592177,0,0,256,301.3,,,,,,,,,,,,,,,,,,,,,,
-84.278838,46.592186,0,0,257,301.3,,,,,,,,,,,,,,,,,,,,,,
-84.278859,46.592217,0,0,258,301.4,,,,,,,,,,,,,,,,,,,,,,
-84.278863,46.592227,0,0,259,301.6,,,,,,,,,,,,,,,,,,,,,,
-84.278869,46.592254,0,0,260,301.6,,,,,,,,,,,,,,,,,,,,,,
-84.278872,46.592263,0,0,261,301.9,,,,,,,,,,,,,,,,,,,,,,
-84.278891,46.592296,0,0,262,302.1,,,,,,,,,,,,,,,,,,,,,,
-84.278899,46.592305,0,0,263,302.1,,,,,,,,,,,,,,,,,,,,,,
-84.278896,46.592314,0,0,264,302.3,,,,,,,,,,,,,,,,,,,,,,
-84.278917,46.592334,0,0,265,302.4,,,,,,,,,,,,,,,,,,,,,,
-84.278926,46.592374,0,0,266,302.7,,,,,,,,,,,,,,,,,,,,,,
-84.278934,46.592392,0,0,267,302.8,,,,,,,,,,,,,,,,,,,,,,
-84.278954,46.59243,0,0,268,302.9,,,,,,,,,,,,,,,,,,,,,,
-84.278996,46.592468,0,0,269,303.2,,,,,,,,,,,,,,,,,,,,,,
-84.279017,46.592499,0,0,270,303.4,,,,,,,,,,,,,,,,,,,,,,
-84.27903,46.592531,0,0,271,303.4,,,,,,,,,,,,,,,,,,,,,,
-84.279042,46.592571,0,0,272,303.6,,,,,,,,,,,,,,,,,,,,,,
-84.279055,46.5926,0,0,273,303.6,,,,,,,,,,,,,,,,,,,,,,
-84.279076,46.592636,0,0,274,303.7,,,,,,,,,,,,,,,,,,,,,,
-84.279084,46.592658,0,0,275,303.8,,,,,,,,,,,,,,,,,,,,,,
-84.279101,46.592686,0,0,276,304,,,,,,,,,,,,,,,,,,,,,,
-84.279124,46.592729,0,0,277,304.1,,,,,,,,,,,,,,,,,,,,,,
-84.279133,46.592748,0,0,278,304.2,,,,,,,,,,,,,,,,,,,,,,
-84.279154,46.592785,0,0,279,304.3,,,,,,,,,,,,,,,,,,,,,,
-84.279164,46.592798,0,0,280,304.3,,,,,,,,,,,,,,,,,,,,,,
-84.279185,46.59285,0,0,281,304.5,,,,,,,,,,,,,,,,,,,,,,
-84.279204,46.592885,0,0,282,304.5,,,,,,,,,,,,,,,,,,,,,,
-84.27921,46.592892,0,0,283,304.5,,,,,,,,,,,,,,,,,,,,,,
-84.279224,46.592909,0,0,284,304.7,,,,,,,,,,,,,,,,,,,,,,
-84.279241,46.592946,0,0,285,304.8,,,,,,,,,,,,,,,,,,,,,,
-84.279245,46.59296,0,0,286,304.8,,,,,,,,,,,,,,,,,,,,,,
-84.279254,46.592998,0,0,287,304.9,,,,,,,,,,,,,,,,,,,,,,
-84.279265,46.593015,0,0,288,305.1,,,,,,,,,,,,,,,,,,,,,,
-84.279271,46.593045,0,0,289,305.1,,,,,,,,,,,,,,,,,,,,,,
-84.279283,46.593057,0,0,290,305.2,,,,,,,,,,,,,,,,,,,,,,
-84.279298,46.593098,0,0,291,305.3,,,,,,,,,,,,,,,,,,,,,,
-84.279305,46.593114,0,0,292,305.5,,,,,,,,,,,,,,,,,,,,,,
-84.279325,46.593154,0,0,293,305.6,,,,,,,,,,,,,,,,,,,,,,
-84.279338,46.593191,0,0,294,305.7,,,,,,,,,,,,,,,,,,,,,,
-84.279346,46.593235,0,0,295,305.9,,,,,,,,,,,,,,,,,,,,,,
-84.279349,46.593277,0,0,296,306.1,,,,,,,,,,,,,,,,,,,,,,
-84.279355,46.593305,0,0,297,306.3,,,,,,,,,,,,,,,,,,,,,,
-84.279359,46.593336,0,0,298,306.4,,,,,,,,,,,,,,,,,,,,,,
-84.279369,46.593364,0,0,299,306.6,,,,,,,,,,,,,,,,,,,,,,
-84.27937,46.593394,0,0,300,306.7,,,,,,,,,,,,,,,,,,,,,,
-84.279379,46.593421,0,0,301,306.9,,,,,,,,,,,,,,,,,,,,,,
-84.2794,46.593466,0,0,302,307.2,,,,,,,,,,,,,,,,,,,,,,
-84.279409,46.593487,0,0,303,307.2,,,,,,,,,,,,,,,,,,,,,,
-84.279422,46.593524,0,0,304,307.3,,,,,,,,,,,,,,,,,,,,,,
-84.279427,46.593558,0,0,305,307.4,,,,,,,,,,,,,,,,,,,,,,
-84.279422,46.593601,0,0,306,307.4,,,,,,,,,,,,,,,,,,,,,,
-84.279423,46.593617,0,0,307,307.4,,,,,,,,,,,,,,,,,,,,,,
-84.279422,46.593644,0,0,308,307.4,,,,,,,,,,,,,,,,,,,,,,
-84.279414,46.593685,0,0,309,307.4,,,,,,,,,,,,,,,,,,,,,,
-84.279406,46.593698,0,0,310,307.4,,,,,,,,,,,,,,,,,,,,,,
-84.279395,46.59373,0,0,311,307.4,,,,,,,,,,,,,,,,,,,,,,
-84.279392,46.593742,0,0,312,307.4,,,,,,,,,,,,,,,,,,,,,,
-84.279384,46.593774,0,0,313,307.3,,,,,,,,,,,,,,,,,,,,,,
-84.279368,46.593812,0,0,314,307.3,,,,,,,,,,,,,,,,,,,,,,
