longitude,latitude,annotation,,,,,,,,,,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.272505,46.586503,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272404,46.586455,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272318,46.586422,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272227,46.586387,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272131,46.58636,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272039,46.586329,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271955,46.586301,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271881,46.586296,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271793,46.586277,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271697,46.586259,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271602,46.58626,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271522,46.586262,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271433,46.586257,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27135,46.586252,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271255,46.586257,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271143,46.586271,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271055,46.586295,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270984,46.586321,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270917,46.586345,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270848,46.58636,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270687,46.58639,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270594,46.586417,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270522,46.58645,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270462,46.586487,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270408,46.586517,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270355,46.58655,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270306,46.586588,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270264,46.586617,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270228,46.586637,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270216,46.586643,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270217,46.586637,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270218,46.586631,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270219,46.586625,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27022,46.586618,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27022,46.586612,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270221,46.586606,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270222,46.586599,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270258,46.586557,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270305,46.586509,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270351,46.58647,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270419,46.586429,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2705,46.586389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270575,46.586349,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270639,46.586304,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270689,46.586264,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270756,46.586224,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270799,46.586183,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270846,46.58614,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270928,46.5861,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271006,46.586061,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271083,46.586026,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271153,46.585988,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27122,46.585954,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271278,46.585923,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271314,46.585887,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271331,46.585842,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271354,46.585795,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271375,46.585735,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271405,46.585669,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271443,46.58559,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271467,46.585518,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271476,46.58545,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271476,46.585379,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271478,46.585312,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271476,46.585246,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271456,46.58519,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271426,46.585146,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271397,46.585109,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271379,46.585074,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271376,46.585033,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271381,46.584988,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271381,46.584936,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271379,46.584883,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271374,46.584835,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271369,46.584782,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271369,46.584728,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271366,46.58468,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271366,46.584628,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271359,46.584585,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271357,46.584532,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271365,46.584473,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271374,46.584413,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27138,46.584356,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271389,46.584277,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271398,46.5842,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2714,46.584132,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271386,46.584069,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271388,46.583988,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271409,46.583916,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271431,46.58386,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271471,46.583814,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271491,46.583754,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271512,46.583716,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271538,46.583669,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271574,46.583623,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271622,46.583587,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271666,46.583547,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271706,46.583503,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271752,46.583462,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271805,46.583418,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271839,46.583368,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271868,46.583322,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271899,46.583295,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271937,46.583262,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271949,46.583246,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27198,46.583205,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272014,46.583183,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272024,46.58318,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272036,46.583181,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272063,46.583179,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272104,46.583173,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272159,46.583175,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272212,46.583171,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272265,46.583167,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272322,46.583164,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272369,46.583166,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272419,46.583171,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272461,46.583177,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272518,46.583178,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272536,46.583177,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27259,46.583177,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272611,46.583176,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272671,46.583169,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272693,46.583163,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27275,46.583146,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272799,46.583143,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272844,46.583139,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272888,46.583135,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272928,46.58314,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272969,46.583149,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273008,46.583156,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273056,46.583163,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27312,46.583162,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273168,46.583163,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27321,46.583164,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27325,46.583163,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273294,46.583165,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273345,46.583168,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273385,46.583169,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273466,46.583166,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27354,46.583165,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273606,46.583164,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273674,46.583158,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273739,46.583151,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273784,46.583157,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273842,46.583156,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273913,46.583144,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27395,46.583142,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27397,46.583142,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27399,46.583142,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27408,46.583125,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274168,46.583104,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274214,46.583098,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27426,46.583093,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274274,46.583092,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274321,46.583093,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274339,46.583093,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274403,46.58309,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274441,46.583103,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274471,46.583123,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274505,46.583146,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274536,46.583191,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274578,46.583242,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27461,46.583295,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274628,46.583346,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274647,46.583401,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274667,46.583451,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274686,46.58349,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274712,46.583529,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274745,46.58357,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274787,46.583604,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274843,46.583648,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274902,46.583696,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274959,46.583731,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275007,46.583758,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275044,46.583785,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275054,46.583797,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275083,46.583835,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275109,46.583869,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275148,46.583897,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275165,46.583908,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275202,46.583936,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275218,46.583946,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27525,46.583974,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275292,46.584001,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275326,46.584022,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275369,46.584045,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275411,46.584081,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27544,46.584111,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275453,46.584143,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2755,46.584201,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275543,46.584257,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275572,46.584327,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275608,46.58439,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275642,46.584428,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275669,46.584465,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275686,46.584493,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275712,46.58453,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275727,46.584565,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275745,46.584607,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275789,46.584669,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275819,46.584724,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275848,46.584769,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275878,46.584801,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275908,46.584836,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275924,46.584868,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275947,46.584899,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27597,46.584931,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275993,46.584969,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276028,46.585015,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276079,46.585066,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276135,46.58512,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276187,46.585182,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276218,46.585225,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276238,46.585267,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27627,46.585309,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276311,46.58534,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276348,46.585376,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276379,46.585403,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276413,46.585427,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276448,46.585444,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276459,46.585449,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276476,46.585456,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276501,46.585446,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276531,46.585447,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276545,46.585443,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276559,46.58544,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276577,46.585438,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276586,46.58546,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276608,46.585502,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27663,46.585552,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276647,46.585591,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276666,46.585629,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276679,46.585673,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276681,46.585701,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276686,46.585739,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276686,46.585781,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27668,46.585817,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27668,46.585832,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276684,46.585876,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276685,46.585895,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276689,46.585935,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2767,46.585987,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276713,46.586036,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276737,46.586095,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276738,46.586152,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276738,46.586193,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276744,46.586233,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276748,46.586266,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276754,46.586296,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276749,46.586325,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276743,46.586354,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276728,46.586383,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276705,46.586407,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276697,46.586414,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27667,46.58644,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276661,46.586449,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276648,46.586464,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276635,46.586479,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276619,46.586489,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276603,46.586501,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276573,46.586517,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27656,46.586522,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276524,46.58654,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276514,46.586547,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276501,46.58656,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276486,46.586574,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276458,46.586593,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276448,46.5866,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276429,46.586612,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276414,46.586621,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276402,46.586629,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276393,46.586637,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276383,46.586645,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276366,46.586656,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276351,46.586669,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276337,46.586683,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276322,46.586697,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276314,46.586708,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276305,46.586717,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276297,46.586727,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276291,46.586737,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276285,46.586748,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276279,46.586759,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276262,46.586778,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276255,46.586785,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276248,46.586792,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276225,46.586806,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276214,46.586812,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276204,46.586818,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276172,46.586834,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27616,46.58684,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276122,46.586855,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276109,46.586861,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276071,46.58687,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.276032,46.58688,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275989,46.586887,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275941,46.586894,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275927,46.586896,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275905,46.586903,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275896,46.586905,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275894,46.586905,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27589,46.586904,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275888,46.586904,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275886,46.586904,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275886,46.586904,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275885,46.586905,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275884,46.586905,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275883,46.586906,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275882,46.586906,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275649,46.58693,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275642,46.586941,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275628,46.586959,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275605,46.586986,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275584,46.587015,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275568,46.587042,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275555,46.587073,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275543,46.587115,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275535,46.587154,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275523,46.587198,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275509,46.587241,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275493,46.587286,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275478,46.587324,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275458,46.587351,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275426,46.587373,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275388,46.587396,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275346,46.587437,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275306,46.587485,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275265,46.587532,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275226,46.587574,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275187,46.587613,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275146,46.58765,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274843,46.587972,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27477,46.588043,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274642,46.588143,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274559,46.588216,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274482,46.58828,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274418,46.588341,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274337,46.588422,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
